PRR (Hz),PW (us),pos Delay (us),pos PW (us),pos Setpoint (V),y1,dep_rate_A_per_s,Ipk (A),BatchNr,FitNr
696.354804188,73.9375845389,4.6766334977,0.0660421699,76.2873001397,0.7718230353,0.5579030191901814,0.1710867941,1,
4763.0158673972,22.3260171991,4.9717464289,8.1883686781,1.8462399952,0.775410856,0.560496432329328,0.0739396888,1,
772.436991334,47.2903819615,10.8341228003,1.1016781256,32.3752691038,0.7607753298,0.5499173178419724,0.2822564667,1,
606.8947572261,74.2103146948,33.7898448063,37.9318331555,78.62361148,0.6615356925,0.478183136895315,0.1955034714,1,
714.3424894661,5.9127355414,5.5229097055,3.5169265047,50.8471820503,0.2400014781,0.1734821884268478,0.3402648859,1,
931.2092632055,14.6912240563,38.1947078975,1.1258962378,94.7126014158,0.5898631777,0.4263755196423126,0.4930875896,1,
4926.7197296023,5.691120862,22.2948075272,8.6332325637,39.9382960983,0.4491836988,0.32468704647319435,0.1620827942,1,
1524.5199967176,29.4784917356,34.3200817439,1.8604354933,79.1257436387,1.0923793692,0.7896133184737895,0.2298725952,1,
619.6224160492,29.5035768813,3.9445877583,37.0698092505,12.6387109049,0.5855151744,0.4232326176329472,0.5147355185,1,
640.4324620962,86.5640011104,37.5063156281,3.7941139191,3.7148931064,0.6688815546,0.48349300516395477,0.1508269509,1,
4547.0536503941,14.1272909148,29.6813349025,6.2708704546,4.0101428516,0.7146669743,0.5165884463690634,0.1070148629,1,
1262.0042901486,5.3774472745,38.2157992814,20.3818437085,90.4820589349,0.3013499166,0.2178271710153108,0.2098739038,1,
914.650085941,29.9502880219,37.5100892484,29.8034527153,4.7077054158,0.9274684573,0.6704094447378174,0.3697051919,1,
826.6208458692,41.5139079886,39.3840088272,11.659723185,2.1980975755,0.98730957,0.7136648749596599,0.2995737976,1,
989.6337952465,34.7915837215,3.1914800368,6.9766158238,82.2059514001,0.9971096193,0.7207487229955734,0.3047698404,1,
673.5887829214,61.6287086485,4.8669251632,1.303807795,99.5368205942,0.7254981599,0.5244176389057962,0.2180988346,1,
739.8680560291,81.2805128098,3.1336857453,36.7499418929,34.9611851387,0.7378156579,0.5333211945251202,0.1452847302,1,
606.2946889549,11.8761152867,3.030875423,38.1923858821,83.4871537052,0.4266041076,0.3083656599293688,0.5931147871,1,
780.7732015848,44.1065873066,19.7630224763,38.8492010534,87.1548916213,0.7452681678,0.5387081518762165,0.3056335982,1,
1087.5151436776,50.5242065853,4.7291167388,39.9105633795,41.8885395862,0.877692152,0.634429239767376,0.1835559471,1,
4330.5599667132,7.7043493837,18.6427456252,0.8536814898,90.4074718244,0.4874050932,0.35231492275850157,0.1535963742,1,
902.1750822663,69.7480649361,39.918544244,34.046398364,7.0361295715,0.846062979,0.611566471614402,0.1447658007,1,
892.7769672126,52.5313723134,35.9977219338,1.9719795138,79.54284437,0.8924660466,0.6451083721922507,0.20909416,1,
857.6255820692,71.2071121018,2.8607017966,5.8600579575,94.0032716841,0.856279491,0.618951354715458,0.1490953865,1,
1282.6353557408,42.3205399979,1.6202023434,38.6911850423,84.1086317785,0.9159896933,0.6621121579255854,0.1908270329,1,
1561.9362302125,6.8338027457,3.7350570974,38.7446970493,97.1465260722,0.2868860137,0.2073721123708806,0.2956767655,1,
678.449267894,80.4836587748,1.9821604248,1.1017897353,15.5152994208,0.8641908102,0.6246699568633476,0.1596575244,1,
989.7876642644,46.9498612359,38.5655619758,0.24861563,10.2248427458,0.8806863502,0.6365935600058675,0.2246782394,1,
834.3121618032,59.0791389113,4.0910789804,12.1499836817,1.442473568,0.7001304362,0.5060808842419356,0.1963685788,1,
4556.1378479004,5.4167300183,3.8119498291,15.8506049216,1.7392137088,0.39227822,0.28355360398836,0.1565412483,1,
671.9679478556,99.8517587036,31.9059926718,20.4389010742,13.1483310834,0.90121935,0.6514355925152999,0.1243311816,1,
4242.7202630788,22.1207621973,39.1845373292,32.5566491485,93.5125576332,0.8896467692,0.6430704913549895,0.0886586609,1,
731.4710833132,20.8800818585,3.1493333043,32.72621952,96.5268497355,0.5544745008,0.4007952392092704,0.5420248652,1,
610.7382413,99.0634911414,31.831287689,1.1261209473,30.4912059568,0.7916018106,0.5721998695704827,0.1392242548,1,
1357.489041239,18.7344713882,4.2154383156,1.6649406403,3.9489785209,0.8694226606,0.6284517371427828,0.3173230074,1,
4662.2049879283,5.8471219148,35.431221467,24.5776753128,89.0135279857,0.3803571028,0.2749365674737464,0.1634681807,1,
948.4775107354,33.5667575104,35.7473972766,11.2834613398,97.7334883995,0.9726107036,0.7030399757688168,0.3255489504,1,
781.1425995082,70.8296126267,7.7154658856,38.9512764663,90.8725341782,0.8142512767,0.5885717643472745,0.1646801408,1,
818.017777428,55.3783099307,39.2313840557,23.2690764219,1.5431496315,0.8008102219,0.5788560591777522,0.2194821967,1,
4046.4550998062,33.4321976453,2.4488285827,4.8706272617,99.1725338623,0.7657182203,0.5534902269252114,0.0647609129,1,
1050.9409382939,28.4840004519,6.2754549193,3.1777369976,94.1795963794,0.7571797662,0.5473183078404756,0.3454626157,1,
4237.2309267521,90.918096737,39.5687148934,1.454509683,15.8736546524,0.6142229146,0.4439836631436348,0.0202578187,1,
